Order_ID,Order_Date,Shipment_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,City,State,Region,Product_ID,Category,Sub_Category,Product_Name,Quantity,Discount,Unit_Price,ProfitperUnit,CostperUnit,PercentageofProfit,Order_Month,Order_Year,Sales_v2,Profit_v2,Decimal_Percentage,Min_Order_Date,Tenure
CA-2017-126662,7/17/2017,7/21/2017,Standard Class,AB-10255,Alejandro Ballentine,Home Office,Los Angeles,California,West,TEC-CO-10004202,Technology,Copiers,Brother DCP1000 Digital 3 in 1 Multifunction Machine,2,0.2,239.992,44.9985,194.9935,23.10%,July,2017,479.984,89.997,0.231,7/22/2014,1257 days
CA-2016-139395,12/12/2016,12/18/2016,Standard Class,MG-17650,Matthew Grinstein,Home Office,Jackson,Michigan,Central,TEC-PH-10002103,Technology,Phones,Jabra SPEAK 410,7,0,93.99,26.3172,67.6728,38.90%,December,2016,657.93,184.2204,0.389,8/9/2014,1239 days
CA-2016-139395,12/12/2016,12/18/2016,Standard Class,MG-17650,Matthew Grinstein,Home Office,Jackson,Michigan,Central,FUR-FU-10003724,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,4,0,8.37,2.1762,6.1938,35.10%,December,2016,33.48,8.7048,0.351,8/9/2014,1239 days
CA-2016-139395,12/12/2016,12/18/2016,Standard Class,MG-17650,Matthew Grinstein,Home Office,Jackson,Michigan,Central,OFF-AR-10003732,Office Supplies,Art,Newell 333,5,0,2.78,0.7228,2.0572,35.10%,December,2016,13.9,3.614,0.351,8/9/2014,1239 days
CA-2016-139395,12/12/2016,12/18/2016,Standard Class,MG-17650,Matthew Grinstein,Home Office,Jackson,Michigan,Central,OFF-ST-10000885,Office Supplies,Storage,Fellowes Desktop Hanging File Manager,2,0,13.43,3.3575,10.0725,33.30%,December,2016,26.86,6.715,0.333,8/9/2014,1239 days
US-2014-157847,4/2/2014,4/6/2014,Second Class,SC-20020,Sam Craven,Consumer,Houston,Texas,Central,OFF-PA-10002986,Office Supplies,Paper,Xerox 1898,5,0.2,5.344,1.8704,3.4736,53.80%,April,2014,26.72,9.352,0.538,3/3/2014,1398 days
CA-2015-110947,6/9/2015,6/15/2015,Standard Class,AG-10765,Anthony Garverick,Home Office,Hampton,Virginia,South,OFF-BI-10001670,Office Supplies,Binders,Vinyl Sectional Post Binders,3,0,37.7,18.85,18.85,100.00%,June,2015,113.1,56.55,1,9/17/2014,1200 days
US-2014-157847,4/2/2014,4/6/2014,Second Class,SC-20020,Sam Craven,Consumer,Houston,Texas,Central,OFF-PA-10001593,Office Supplies,Paper,Xerox 1947,7,0.2,4.784,1.495,3.289,45.50%,April,2014,33.488,10.465,0.455,3/3/2014,1398 days
CA-2015-164427,7/31/2015,8/6/2015,Standard Class,AR-10405,Allen Rosenblatt,Corporate,Hattiesburg,Mississippi,South,TEC-AC-10004469,Technology,Accessories,Microsoft Sculpt Comfort Mouse,6,0,39.95,17.578,22.372,78.60%,July,2015,239.7,105.468,0.786,10/3/2014,1184 days
CA-2016-120250,9/19/2016,9/22/2016,First Class,AP-10720,Anne Pryor,Home Office,Philadelphia,Pennsylvania,East,FUR-FU-10003424,Furniture,Furnishings,Nu-Dell Oak Frame,3,0.2,8.544,1.2816,7.2624,17.60%,September,2016,25.632,3.8448,0.176,3/3/2014,1398 days
CA-2016-121993,6/10/2016,6/12/2016,First Class,JB-16000,Joy Bell-,Consumer,Philadelphia,Pennsylvania,East,OFF-LA-10003720,Office Supplies,Labels,Avery 487,8,0.2,2.952,0.9963,1.9557,50.90%,June,2016,23.616,7.9704,0.509,1/10/2016,720 days
US-2016-100405,8/26/2016,8/28/2016,Second Class,TS-21430,Tom Stivers,Corporate,Los Angeles,California,West,OFF-AR-10000390,Office Supplies,Art,Newell Chalk Holder,2,0,4.13,1.8998,2.2302,85.20%,August,2016,8.26,3.7996,0.852,7/30/2014,1249 days
US-2017-163790,11/2/2017,11/4/2017,Second Class,NL-18310,Nancy Lomonaco,Home Office,Danville,California,West,OFF-EN-10001335,Office Supplies,Envelopes,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",7,0,10.94,5.47,5.47,100.00%,November,2017,76.58,38.29,1,10/31/2014,1156 days
US-2017-163790,11/2/2017,11/4/2017,Second Class,NL-18310,Nancy Lomonaco,Home Office,Danville,California,West,OFF-AR-10003469,Office Supplies,Art,Nontoxic Chalk,5,0,1.76,0.8448,0.9152,92.30%,November,2017,8.8,4.224,0.923,10/31/2014,1156 days
US-2017-163790,11/2/2017,11/4/2017,Second Class,NL-18310,Nancy Lomonaco,Home Office,Danville,California,West,OFF-BI-10003718,Office Supplies,Binders,GBC Therma-A-Bind 250T Electric Binding System,6,0.2,98.392,34.4372,63.9548,53.80%,November,2017,590.352,206.6232,0.538,10/31/2014,1156 days
US-2017-163790,11/2/2017,11/4/2017,Second Class,NL-18310,Nancy Lomonaco,Home Office,Danville,California,West,OFF-FA-10004838,Office Supplies,Fasteners,"Super Bands, 12/Pack",3,0,1.86,0.0558,1.8042,3.10%,November,2017,5.58,0.1674,0.031,10/31/2014,1156 days
US-2017-163790,11/2/2017,11/4/2017,Second Class,NL-18310,Nancy Lomonaco,Home Office,Danville,California,West,FUR-FU-10002508,Furniture,Furnishings,Document Clip Frames,3,0,8.34,3.5028,4.8372,72.40%,November,2017,25.02,10.5084,0.724,10/31/2014,1156 days
US-2017-163790,11/2/2017,11/4/2017,Second Class,NL-18310,Nancy Lomonaco,Home Office,Danville,California,West,OFF-ST-10001511,Office Supplies,Storage,Space Solutions Commercial Steel Shelving,7,0,64.65,3.2325,61.4175,5.30%,November,2017,452.55,22.6275,0.053,10/31/2014,1156 days
CA-2016-129868,12/26/2016,12/31/2016,Standard Class,MC-18130,Mike Caudle,Corporate,Los Angeles,California,West,OFF-SU-10000952,Office Supplies,Supplies,Fiskars Home & Office Scissors,2,0,8.88,2.4864,6.3936,38.90%,December,2016,17.76,4.9728,0.389,9/19/2014,1198 days
CA-2016-129868,12/26/2016,12/31/2016,Standard Class,MC-18130,Mike Caudle,Corporate,Los Angeles,California,West,TEC-PH-10002275,Technology,Phones,Mitel 5320 IP Phone VoIP phone,2,0.2,151.192,15.1192,136.0728,11.10%,December,2016,302.384,30.2384,0.111,9/19/2014,1198 days
CA-2016-129868,12/26/2016,12/31/2016,Standard Class,MC-18130,Mike Caudle,Corporate,Los Angeles,California,West,FUR-CH-10003535,Furniture,Chairs,"Global Armless Task Chair, Royal Blue",3,0.2,48.784,-1.8294,50.6134,-3.60%,December,2016,146.352,-5.4882,-0.036,9/19/2014,1198 days
CA-2016-129868,12/26/2016,12/31/2016,Standard Class,MC-18130,Mike Caudle,Corporate,Los Angeles,California,West,OFF-AP-10004052,Office Supplies,Appliances,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",2,0,3.95,1.027,2.923,35.10%,December,2016,7.9,2.054,0.351,9/19/2014,1198 days
CA-2016-129868,12/26/2016,12/31/2016,Standard Class,MC-18130,Mike Caudle,Corporate,Los Angeles,California,West,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,3,0.2,300.904,11.2839,289.6201,3.90%,December,2016,902.712,33.8517,0.039,9/19/2014,1198 days
CA-2016-129868,12/26/2016,12/31/2016,Standard Class,MC-18130,Mike Caudle,Corporate,Los Angeles,California,West,OFF-AR-10001897,Office Supplies,Art,Model L Table or Wall-Mount Pencil Sharpener,3,0,17.99,5.0372,12.9528,38.90%,December,2016,53.97,15.1116,0.389,9/19/2014,1198 days
CA-2016-140564,12/5/2016,12/10/2016,Second Class,TC-21475,Tony Chapman,Home Office,Washington,District of Columbia,East,OFF-AR-10000034,Office Supplies,Art,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",8,0,4.24,1.6536,2.5864,63.90%,December,2016,33.92,13.2288,0.639,11/22/2014,1134 days
US-2017-169502,8/28/2017,9/1/2017,Standard Class,MG-17650,Matthew Grinstein,Home Office,Milwaukee,Wisconsin,Central,OFF-SU-10004115,Office Supplies,Supplies,Acme Stainless Steel Office Snips,3,0,7.27,1.9629,5.3071,37.00%,August,2017,21.81,5.8887,0.37,8/9/2014,1239 days
US-2017-169502,8/28/2017,9/1/2017,Standard Class,MG-17650,Matthew Grinstein,Home Office,Milwaukee,Wisconsin,Central,OFF-AP-10001947,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Plus Surge Suppressor,5,0,18.32,5.3128,13.0072,40.80%,August,2017,91.6,26.564,0.408,8/9/2014,1239 days
CA-2015-146948,7/16/2015,7/20/2015,Standard Class,MG-17890,Michael Granlund,Home Office,Baltimore,Maryland,East,FUR-CH-10004853,Furniture,Chairs,"Global Manager's Adjustable Task Chair, Storm",1,0,150.98,43.7842,107.1958,40.80%,July,2015,150.98,43.7842,0.408,12/29/2014,1097 days
CA-2015-146948,7/16/2015,7/20/2015,Standard Class,MG-17890,Michael Granlund,Home Office,Baltimore,Maryland,East,OFF-EN-10000483,Office Supplies,Envelopes,"White Envelopes, White Envelopes with Clear Poly Window",9,0,15.25,7.015,8.235,85.20%,July,2015,137.25,63.135,0.852,12/29/2014,1097 days
CA-2015-146948,7/16/2015,7/20/2015,Standard Class,MG-17890,Michael Granlund,Home Office,Baltimore,Maryland,East,OFF-FA-10001332,Office Supplies,Fasteners,"Acco Banker's Clasps, 5 3/4""-Long",4,0,2.88,1.3536,1.5264,88.70%,July,2015,11.52,5.4144,0.887,12/29/2014,1097 days
US-2015-113327,5/26/2015,5/29/2015,Second Class,BF-11170,Ben Ferrer,Home Office,Jacksonville,North Carolina,South,OFF-PA-10003790,Office Supplies,Paper,Xerox 1991,1,0.2,18.272,5.9384,12.3336,48.10%,May,2015,18.272,5.9384,0.481,4/13/2014,1357 days
US-2015-113327,5/26/2015,5/29/2015,Second Class,BF-11170,Ben Ferrer,Home Office,Jacksonville,North Carolina,South,OFF-PA-10003134,Office Supplies,Paper,Xerox 1937,4,0.2,38.432,13.4512,24.9808,53.80%,May,2015,153.728,53.8048,0.538,4/13/2014,1357 days
US-2015-113327,5/26/2015,5/29/2015,Second Class,BF-11170,Ben Ferrer,Home Office,Jacksonville,North Carolina,South,OFF-EN-10004459,Office Supplies,Envelopes,Security-Tint Envelopes,2,0.2,6.112,2.2156,3.8964,56.90%,May,2015,12.224,4.4312,0.569,4/13/2014,1357 days
US-2015-113327,5/26/2015,5/29/2015,Second Class,BF-11170,Ben Ferrer,Home Office,Jacksonville,North Carolina,South,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,7,0.2,23.992,7.1976,16.7944,42.90%,May,2015,167.944,50.3832,0.429,4/13/2014,1357 days
CA-2015-135020,5/28/2015,6/2/2015,Standard Class,MS-17770,Maxwell Schwartz,Consumer,Rochester,New York,East,OFF-ST-10001490,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",3,0,178.47,53.541,124.929,42.90%,May,2015,535.41,160.623,0.429,7/4/2014,1275 days
CA-2015-135020,5/28/2015,6/2/2015,Standard Class,MS-17770,Maxwell Schwartz,Consumer,Rochester,New York,East,OFF-BI-10000605,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",2,0.2,3.048,1.0287,2.0193,50.90%,May,2015,6.096,2.0574,0.509,7/4/2014,1275 days
CA-2015-135020,5/28/2015,6/2/2015,Standard Class,MS-17770,Maxwell Schwartz,Consumer,Rochester,New York,East,OFF-PA-10004255,Office Supplies,Paper,Xerox 219,7,0,6.48,3.1104,3.3696,92.30%,May,2015,45.36,21.7728,0.923,7/4/2014,1275 days
US-2017-141852,11/9/2017,11/14/2017,Standard Class,JE-15745,Joel Eaton,Consumer,Oceanside,California,West,FUR-FU-10000023,Furniture,Furnishings,Eldon Wave Desk Accessories,8,0,5.89,2.5916,3.2984,78.60%,November,2017,47.12,20.7328,0.786,6/22/2014,1287 days
CA-2016-109407,1/24/2016,1/26/2016,Second Class,HG-14965,Henry Goldwyn,Corporate,Gulfport,Mississippi,South,OFF-BI-10000285,Office Supplies,Binders,XtraLife ClearVue Slant-D Ring Binders by Cardinal,4,0,7.84,3.92,3.92,100.00%,January,2016,31.36,15.68,1,9/20/2014,1197 days
US-2017-165953,12/31/2016,1/6/2017,Standard Class,EP-13915,Emily Phan,Consumer,Jacksonville,Florida,South,OFF-AR-10000588,Office Supplies,Art,Newell 345,3,0.2,15.872,1.1904,14.6816,8.10%,December,2016,47.616,3.5712,0.081,7/6/2014,1273 days
US-2017-165953,12/31/2016,1/6/2017,Standard Class,EP-13915,Emily Phan,Consumer,Jacksonville,Florida,South,OFF-PA-10002250,Office Supplies,Paper,Things To Do Today Pad,5,0.2,4.696,1.6436,3.0524,53.80%,December,2016,23.48,8.218,0.538,7/6/2014,1273 days
CA-2016-144540,9/5/2016,9/10/2016,Standard Class,GH-14410,Gary Hansen,Home Office,Houston,Texas,Central,OFF-AP-10002457,Office Supplies,Appliances,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",3,0.8,20.93,-55.4645,76.3945,-72.60%,September,2016,62.79,-166.3935,-0.726,7/9/2014,1270 days
CA-2016-144540,9/5/2016,9/10/2016,Standard Class,GH-14410,Gary Hansen,Home Office,Houston,Texas,Central,OFF-FA-10002763,Office Supplies,Fasteners,Advantus Map Pennant Flags and Round Head Tacks,9,0.2,3.16,0.474,2.686,17.60%,September,2016,28.44,4.266,0.176,7/9/2014,1270 days
CA-2015-159863,9/4/2015,9/7/2015,Second Class,DS-13180,David Smith,Corporate,Houston,Texas,Central,TEC-AC-10000109,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,3,0.2,44.792,2.2396,42.5524,5.30%,September,2015,134.376,6.7188,0.053,4/28/2014,1342 days
CA-2015-117800,9/21/2015,9/26/2015,Standard Class,TH-21550,Tracy Hopkins,Home Office,Everett,Massachusetts,East,TEC-PH-10002415,Technology,Phones,Polycom VoiceStation 500 Conference�phone,2,0,294.95,73.7375,221.2125,33.30%,September,2015,589.9,147.475,0.333,4/5/2014,1365 days
CA-2015-117800,9/21/2015,9/26/2015,Standard Class,TH-21550,Tracy Hopkins,Home Office,Everett,Massachusetts,East,FUR-CH-10000785,Furniture,Chairs,Global Ergonomic Managers Chair,3,0,180.98,47.0548,133.9252,35.10%,September,2015,542.94,141.1644,0.351,4/5/2014,1365 days
CA-2017-145219,12/24/2017,12/25/2017,First Class,RM-19675,Robert Marley,Home Office,Los Angeles,California,West,TEC-CO-10001449,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,6,0.2,479.992,167.9972,311.9948,53.80%,December,2017,2879.952,1007.9832,0.538,11/14/2014,1142 days
CA-2017-145219,12/24/2017,12/25/2017,First Class,RM-19675,Robert Marley,Home Office,Los Angeles,California,West,OFF-BI-10001670,Office Supplies,Binders,Vinyl Sectional Post Binders,3,0.2,30.16,11.31,18.85,60.00%,December,2017,90.48,33.93,0.6,11/14/2014,1142 days
CA-2015-161214,10/5/2015,10/8/2015,Second Class,SF-20965,Sylvia Foulston,Corporate,Wilmington,Delaware,East,OFF-ST-10001328,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",5,0,15.51,4.3428,11.1672,38.90%,October,2015,77.55,21.714,0.389,10/21/2014,1166 days
CA-2017-147228,9/9/2017,9/14/2017,Standard Class,SO-20335,Sean O'Donnell,Consumer,Columbia,Tennessee,South,OFF-SU-10000946,Office Supplies,Supplies,Staple remover,3,0.2,2.944,-0.6624,3.6064,-18.40%,September,2017,8.832,-1.9872,-0.184,10/11/2015,811 days
CA-2017-147228,9/9/2017,9/14/2017,Standard Class,SO-20335,Sean O'Donnell,Consumer,Columbia,Tennessee,South,OFF-PA-10000357,Office Supplies,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",4,0.2,44.384,15.5344,28.8496,53.80%,September,2017,177.536,62.1376,0.538,10/11/2015,811 days
CA-2017-147228,9/9/2017,9/14/2017,Standard Class,SO-20335,Sean O'Donnell,Consumer,Columbia,Tennessee,South,OFF-ST-10000046,Office Supplies,Storage,Fellowes Super Stor/Drawer Files,2,0.2,129.24,-1.6155,130.8555,-1.20%,September,2017,258.48,-3.231,-0.012,10/11/2015,811 days
CA-2017-147228,9/9/2017,9/14/2017,Standard Class,SO-20335,Sean O'Donnell,Consumer,Columbia,Tennessee,South,FUR-FU-10000023,Furniture,Furnishings,Eldon Wave Desk Accessories,3,0.2,4.712,1.4136,3.2984,42.90%,September,2017,14.136,4.2408,0.429,10/11/2015,811 days
CA-2016-101336,11/13/2016,11/18/2016,Standard Class,CK-12760,Cyma Kinney,Corporate,New York City,New York,East,OFF-ST-10003455,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",5,0,15.51,4.0326,11.4774,35.10%,November,2016,77.55,20.163,0.351,2/7/2014,1422 days
CA-2016-101336,11/13/2016,11/18/2016,Standard Class,CK-12760,Cyma Kinney,Corporate,New York City,New York,East,OFF-ST-10000876,Office Supplies,Storage,Eldon Simplefile Box Office,2,0,12.44,3.4832,8.9568,38.90%,November,2016,24.88,6.9664,0.389,2/7/2014,1422 days
CA-2016-101336,11/13/2016,11/18/2016,Standard Class,CK-12760,Cyma Kinney,Corporate,New York City,New York,East,OFF-AR-10003582,Office Supplies,Art,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",5,0,28.15,7.882,20.268,38.90%,November,2016,140.75,39.41,0.389,2/7/2014,1422 days
CA-2016-101336,11/13/2016,11/18/2016,Standard Class,CK-12760,Cyma Kinney,Corporate,New York City,New York,East,OFF-ST-10004258,Office Supplies,Storage,Portable Personal File Box,3,0,12.21,3.2967,8.9133,37.00%,November,2016,36.63,9.8901,0.37,2/7/2014,1422 days
US-2015-126235,10/15/2015,10/15/2015,Same Day,GA-14725,Guy Armstrong,Consumer,Mount Pleasant,Michigan,Central,FUR-FU-10000719,Furniture,Furnishings,"DAX Cubicle Frames, 8-1/2 x 11",2,0,8.57,3.0852,5.4848,56.20%,October,2015,17.14,6.1704,0.562,2/11/2014,1418 days
CA-2017-168396,8/3/2017,8/8/2017,Second Class,BD-11725,Bruce Degenhardt,Consumer,San Francisco,California,West,OFF-LA-10001297,Office Supplies,Labels,Avery 473,5,0,10.35,4.968,5.382,92.30%,August,2017,51.75,24.84,0.923,7/3/2015,911 days
CA-2017-168396,8/3/2017,8/8/2017,Second Class,BD-11725,Bruce Degenhardt,Consumer,San Francisco,California,West,FUR-FU-10000723,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",3,0,41.32,3.7188,37.6012,9.90%,August,2017,123.96,11.1564,0.099,7/3/2015,911 days
CA-2015-130456,8/21/2015,8/26/2015,Standard Class,DS-13180,David Smith,Corporate,San Francisco,California,West,FUR-BO-10003893,Furniture,Bookcases,Sauder Camden County Collection Library,6,0.15,97.733,5.749,91.984,6.20%,August,2015,586.398,34.494,0.062,4/28/2014,1342 days
CA-2015-130456,8/21/2015,8/26/2015,Standard Class,DS-13180,David Smith,Corporate,San Francisco,California,West,OFF-ST-10000736,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,1,0,80.98,3.2392,77.7408,4.20%,August,2015,80.98,3.2392,0.042,4/28/2014,1342 days
CA-2017-116288,3/12/2017,3/17/2017,Standard Class,BS-11380,Bill Stewart,Corporate,San Francisco,California,West,OFF-ST-10000736,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,3,0,80.98,3.2392,77.7408,4.20%,March,2017,242.94,9.7176,0.042,11/29/2014,1127 days
CA-2017-168228,4/27/2017,4/29/2017,First Class,AP-10915,Arthur Prichep,Consumer,Los Angeles,California,West,OFF-AR-10003373,Office Supplies,Art,"Boston School Pro Electric Pencil Sharpener, 1670",4,0,30.98,8.3646,22.6154,37.00%,April,2017,123.92,33.4584,0.37,8/23/2014,1225 days
CA-2017-168228,4/27/2017,4/29/2017,First Class,AP-10915,Arthur Prichep,Consumer,Los Angeles,California,West,OFF-AR-10000390,Office Supplies,Art,Newell Chalk Holder,3,0,4.13,1.8998,2.2302,85.20%,April,2017,12.39,5.6994,0.852,8/23/2014,1225 days
CA-2017-168228,4/27/2017,4/29/2017,First Class,AP-10915,Arthur Prichep,Consumer,Los Angeles,California,West,OFF-AR-10001725,Office Supplies,Art,Boston Home & Office Model 2000 Electric Pencil Sharpeners,2,0,23.65,6.149,17.501,35.10%,April,2017,47.3,12.298,0.351,8/23/2014,1225 days
CA-2016-102162,9/11/2016,9/16/2016,Standard Class,JF-15565,Jill Fjeld,Consumer,Newport News,Virginia,South,TEC-CO-10001943,Technology,Copiers,Canon PC-428 Personal Copier,8,0,199.99,93.9953,105.9947,88.70%,September,2016,1599.92,751.9624,0.887,10/11/2014,1176 days
CA-2016-102162,9/11/2016,9/16/2016,Standard Class,JF-15565,Jill Fjeld,Consumer,Newport News,Virginia,South,OFF-EN-10002312,Office Supplies,Envelopes,#10 Self-Seal White Envelopes,1,0,11.09,5.4341,5.6559,96.10%,September,2016,11.09,5.4341,0.961,10/11/2014,1176 days
CA-2017-130141,10/22/2017,10/24/2017,Second Class,HA-14905,Helen Abelman,Consumer,Fort Collins,Colorado,West,OFF-BI-10000831,Office Supplies,Binders,Storex Flexible Poly Binders with Double Pockets,4,0.7,0.792,-0.6336,1.4256,-44.40%,October,2017,3.168,-2.5344,-0.444,6/30/2014,1279 days
CA-2017-130141,10/22/2017,10/24/2017,Second Class,HA-14905,Helen Abelman,Consumer,Fort Collins,Colorado,West,FUR-CH-10000749,Furniture,Chairs,Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms,4,0.2,144.784,-7.2392,152.0232,-4.80%,October,2017,579.136,-28.9568,-0.048,6/30/2014,1279 days
CA-2015-147501,8/2/2015,8/6/2015,Standard Class,Co-12640,Corey-Lock,Consumer,Seattle,Washington,West,OFF-BI-10002003,Office Supplies,Binders,Ibico Presentation Index for Binding Systems,2,0.2,3.184,1.0746,2.1094,50.90%,August,2015,6.368,2.1492,0.509,6/20/2014,1289 days
CA-2015-147501,8/2/2015,8/6/2015,Standard Class,Co-12640,Corey-Lock,Consumer,Seattle,Washington,West,TEC-MA-10001972,Technology,Machines,Okidata C331dn Printer,2,0.2,279.2,20.94,258.26,8.10%,August,2015,558.4,41.88,0.081,6/20/2014,1289 days
CA-2016-143910,8/12/2016,8/16/2016,Standard Class,BC-11125,Becky Castell,Home Office,New York City,New York,East,FUR-CH-10000225,Furniture,Chairs,"Global Geo Office Task Chair, Gray",2,0.1,72.882,-4.049,76.931,-5.30%,August,2016,145.764,-8.098,-0.053,7/6/2014,1273 days
CA-2014-153808,4/6/2014,4/10/2014,Second Class,FH-14275,Frank Hawley,Corporate,Los Angeles,California,West,OFF-BI-10002794,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",2,0.2,32.784,11.8842,20.8998,56.90%,April,2014,65.568,23.7684,0.569,4/6/2014,1364 days
CA-2016-139556,4/26/2016,5/1/2016,Standard Class,DB-13360,Dennis Bolton,Home Office,New York City,New York,East,FUR-CH-10004983,Furniture,Chairs,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,3,0.1,144.882,20.9274,123.9546,16.90%,April,2016,434.646,62.7822,0.169,11/19/2014,1137 days
CA-2017-129357,5/14/2017,5/19/2017,Standard Class,KB-16585,Ken Black,Corporate,Seattle,Washington,West,OFF-PA-10003228,Office Supplies,Paper,Xerox 1917,9,0,48.91,22.9877,25.9223,88.70%,May,2017,440.19,206.8893,0.887,4/4/2014,1366 days
CA-2017-129357,5/14/2017,5/19/2017,Standard Class,KB-16585,Ken Black,Corporate,Seattle,Washington,West,OFF-SU-10004498,Office Supplies,Supplies,Martin-Yale Premier Letter Opener,5,0,12.88,0.3864,12.4936,3.10%,May,2017,64.4,1.932,0.031,4/4/2014,1366 days
CA-2017-150987,4/8/2017,4/12/2017,Standard Class,AH-10120,Adrian Hane,Home Office,San Francisco,California,West,OFF-PA-10001878,Office Supplies,Paper,Xerox 1891,5,0,48.91,22.9877,25.9223,88.70%,April,2017,244.55,114.9385,0.887,7/18/2014,1261 days
CA-2017-150987,4/8/2017,4/12/2017,Standard Class,AH-10120,Adrian Hane,Home Office,San Francisco,California,West,OFF-PA-10002923,Office Supplies,Paper,Xerox 1942,4,0,48.94,24.47,24.47,100.00%,April,2017,195.76,97.88,1,7/18/2014,1261 days
CA-2017-132647,2/17/2017,2/23/2017,Standard Class,GH-14410,Gary Hansen,Home Office,Perth Amboy,New Jersey,East,OFF-PA-10001838,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",2,0,5.88,2.8812,2.9988,96.10%,February,2017,11.76,5.7624,0.961,7/9/2014,1270 days
CA-2017-132647,2/17/2017,2/23/2017,Standard Class,GH-14410,Gary Hansen,Home Office,Perth Amboy,New Jersey,East,OFF-ST-10003123,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,5,0,33.29,7.9896,25.3004,31.60%,February,2017,166.45,39.948,0.316,7/9/2014,1270 days
CA-2017-159107,6/24/2017,6/26/2017,Second Class,KT-16480,Kean Thornton,Consumer,San Francisco,California,West,OFF-FA-10001332,Office Supplies,Fasteners,"Acco Banker's Clasps, 5 3/4""-Long",1,0,2.88,1.3536,1.5264,88.70%,June,2017,2.88,1.3536,0.887,3/10/2014,1391 days
CA-2014-120411,9/20/2014,9/23/2014,First Class,SB-20185,Sarah Brown,Consumer,Chicago,Illinois,Central,TEC-PH-10002185,Technology,Phones,QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3,2,0.2,5.56,1.7375,3.8225,45.50%,September,2014,11.12,3.475,0.455,9/20/2014,1197 days
CA-2015-112130,5/3/2015,5/7/2015,Standard Class,SV-20785,Stewart Visinsky,Consumer,Philadelphia,Pennsylvania,East,OFF-AR-10001468,Office Supplies,Art,"Sanford Prismacolor Professional Thick Lead Art Pencils, 36-Color Set",2,0.2,29.952,7.1136,22.8384,31.10%,May,2015,59.904,14.2272,0.311,4/12/2014,1358 days
CA-2015-112130,5/3/2015,5/7/2015,Standard Class,SV-20785,Stewart Visinsky,Consumer,Philadelphia,Pennsylvania,East,OFF-AP-10003266,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",2,0.2,11.848,3.2582,8.5898,37.90%,May,2015,23.696,6.5164,0.379,4/12/2014,1358 days
CA-2015-112130,5/3/2015,5/7/2015,Standard Class,SV-20785,Stewart Visinsky,Consumer,Philadelphia,Pennsylvania,East,OFF-PA-10002230,Office Supplies,Paper,Xerox 1897,2,0.2,3.984,1.4442,2.5398,56.90%,May,2015,7.968,2.8884,0.569,4/12/2014,1358 days
CA-2015-112130,5/3/2015,5/7/2015,Standard Class,SV-20785,Stewart Visinsky,Consumer,Philadelphia,Pennsylvania,East,OFF-AP-10003622,Office Supplies,Appliances,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",7,0.2,2.6,0.2925,2.3075,12.70%,May,2015,18.2,2.0475,0.127,4/12/2014,1358 days
CA-2015-112130,5/3/2015,5/7/2015,Standard Class,SV-20785,Stewart Visinsky,Consumer,Philadelphia,Pennsylvania,East,TEC-AC-10001542,Technology,Accessories,SanDisk Cruzer 16 GB USB Flash Drive,3,0.2,9.184,-0.1148,9.2988,-1.20%,May,2015,27.552,-0.3444,-0.012,4/12/2014,1358 days
